-0.047440,0.015380,-0.807300,0.790779
0.080100,0.029140,0.300200,0.440925
0.056880,0.046100,0.054070,0.947878
-0.025030,-0.132500,0.380300,0.090374
-0.102800,-0.020670,-0.098880,0.831918
-0.001666,0.259000,0.675400,0.203105
-0.169900,-0.215400,-0.040710,0.339151
-0.004581,0.055620,-0.520800,0.889827
-0.247200,0.060270,0.881800,0.339504
-0.093650,0.001485,0.407300,0.035344
-0.637500,-0.057290,0.039660,0.753024
0.763700,-0.046790,0.105200,0.500893
0.007572,0.138100,0.713100,0.000000
0.079970,0.022770,-0.227600,0.882792
0.080160,0.045000,0.744800,0.000000
-0.118100,0.044800,0.851800,0.000000
-0.052330,-0.057660,0.613600,0.071267
-0.095040,-0.012200,-0.631300,0.441877
0.016170,-0.148700,0.264600,0.165947
0.228200,0.059110,0.883600,0.000000
0.422600,-0.068560,0.001275,0.495435
-0.086200,-0.147900,0.061050,0.345004
0.116900,-0.092430,-0.088510,0.620388
-0.009167,-0.035300,0.748700,0.000000
0.036760,-0.155300,-0.468100,0.200937
0.251400,-0.105700,0.095620,0.382273
-0.064430,0.043500,0.307200,0.325506
-0.021230,0.058580,-0.103700,0.909730
-0.274100,-0.093970,-0.225100,0.364895
0.120800,0.045060,0.852200,0.000000
0.000578,-0.162200,-0.684300,0.098435
0.045260,-0.113700,-0.899900,0.151609
0.310500,-0.089540,-0.008978,0.382273
-0.079050,-0.126500,-0.487600,0.518766
0.050010,0.049530,0.553100,0.095059
0.206600,-0.157100,-0.278200,0.081952
0.240300,-0.099950,-0.104200,0.366734
0.078800,-0.147500,-0.298700,0.148950
0.642600,-0.056590,0.040870,0.475712
0.064540,-0.132000,-0.768300,0.175814
-0.152000,-0.118000,-0.115000,0.405128
-0.059210,0.038110,-0.431100,0.752635
-0.003469,0.338100,0.745400,0.069149
0.023250,-0.116100,-0.025920,0.462071
-0.671600,-0.052140,0.170800,0.657223
-0.000132,0.310600,0.866300,0.069149
-0.207900,-0.147000,-0.298900,0.452337
-0.263100,-0.123500,-0.014540,0.408655
-0.040940,0.054900,0.112300,1.000000
0.007247,-0.014650,-0.899300,0.707741
0.099300,-0.082860,0.238600,0.396857
0.033660,-0.089770,0.562100,0.000000
-0.089390,-0.111300,-0.613400,0.441877
0.094420,0.001268,0.403100,0.083130
0.088310,-0.113900,-0.547200,0.122390
-0.074980,-0.122000,0.219300,0.462089
0.054380,-0.108700,0.441200,0.000000
0.074240,-0.155800,-0.151300,0.192352
0.100100,-0.014410,-0.329600,0.569404
0.083470,-0.128600,0.152700,0.239500
-0.514300,-0.085400,0.054350,0.755478
-0.105000,-0.068380,-0.415800,0.376568
-0.311800,-0.161900,-0.157400,0.499362
0.105700,-0.041200,-0.003961,0.796832
0.077420,0.004713,-0.726200,0.636756
-0.028130,0.054510,-0.309800,0.809387
-0.084120,0.022900,0.212700,0.608593
-0.087350,-0.144800,-0.289000,0.228105
0.082420,0.009568,-0.631700,0.709869
0.089760,0.006643,-0.439900,0.569225
0.000331,0.133900,0.823100,0.003025
0.084730,0.022420,0.208700,0.712927
0.017520,0.058520,0.667400,0.000000
-0.051310,-0.144900,-0.775400,0.146599
-0.084540,-0.151500,-0.164000,0.170250
0.311800,-0.174100,-0.220200,0.042219
-0.097320,-0.005130,-0.246600,0.688029
0.728300,-0.047410,0.187500,0.491437
-0.105500,-0.041540,0.037790,0.643948
0.294500,0.070660,0.826100,0.000000
-0.320900,-0.086190,0.048650,0.408655
-0.258500,-0.169000,-0.088940,0.405128
-0.072820,0.030980,0.776300,0.000000
-0.069070,0.016710,-0.723700,0.790779
-0.325800,0.075090,0.849000,0.339504
0.015710,0.060200,-0.019740,0.909730
-0.044160,0.044430,-0.594500,0.889827
0.061770,0.045900,0.470200,0.273788
-0.351100,-0.083430,-0.111500,0.702230
0.030320,-0.169600,-0.835200,0.146599
-0.207800,-0.088480,-0.175700,0.364895
-0.085430,-0.080520,0.414100,0.035344
0.485700,-0.072760,0.054220,0.479803
0.063780,-0.141000,-0.626200,0.122390
-0.303400,-0.186900,-0.241800,0.305726
0.582200,-0.056110,0.096600,0.479803
0.034380,0.054250,-0.163900,0.939165
0.179300,-0.112600,-0.156700,0.443722
0.253700,-0.105400,-0.319100,0.394511
0.043690,-0.151600,-0.383700,0.174062
-0.009977,-0.164700,-0.135900,0.207711
-0.089470,-0.114800,0.135400,0.462089
0.040670,0.055190,0.138000,0.712927
-0.005675,0.094660,0.489800,0.188999
-0.046700,-0.069320,-0.927900,0.278792
0.005850,-0.162200,0.064540,0.287145
0.017440,0.064230,0.335500,0.440925
-0.101000,-0.092370,-0.056730,0.462071
0.100500,-0.013580,-0.160400,0.620388
0.103000,-0.077340,-0.478600,0.322950
0.010950,0.041930,-0.752700,0.790779
0.144800,-0.153700,-0.043950,0.399094
0.304200,-0.146600,-0.133900,0.112436
-0.008044,0.061420,0.745200,0.000000
-0.142500,0.042660,0.723600,0.148207
-0.054930,-0.132700,0.292900,0.165947
-0.011760,0.079960,0.586600,0.071267
-0.187400,-0.119200,0.064350,0.339151
-0.061870,0.022790,0.617900,0.071267
-0.568400,-0.058790,0.008036,0.755478
-0.080060,-0.052140,-0.820500,0.497110
-0.105800,-0.042330,-0.173200,0.688029
-0.035350,-0.160900,-0.001487,0.345004
-0.089250,-0.025100,0.514600,0.027043
0.103100,-0.072030,0.064580,0.687035
-0.004687,-0.062840,0.678900,0.000000
-0.432500,-0.078580,0.011130,0.700557
0.037870,0.047830,-0.582200,0.889593
-0.054820,0.050690,0.454900,0.301942
0.049430,-0.162600,-0.077820,0.260055
-0.810400,-0.040160,0.130200,0.391924
0.000767,0.398400,0.887400,0.069149
-0.103000,-0.077550,-0.320400,0.809387
-0.074660,0.029270,-0.156900,0.831918
0.685900,-0.054390,0.101400,0.475712
0.298000,0.069910,0.903600,0.210602
0.031400,0.051630,-0.457500,0.854411
0.258200,-0.168600,-0.082120,0.112436
0.183400,-0.122900,0.066240,0.687035
0.104400,-0.051760,-0.599800,0.315301
0.079480,-0.019160,0.565900,0.095059
0.071890,-0.098280,-0.831400,0.409713
-0.263200,-0.099580,-0.295600,0.629454
-0.189600,0.057500,0.839700,0.254207
-0.105600,-0.047890,0.233300,0.764249
-0.634300,-0.051150,0.110400,0.657223
-0.267500,0.066620,0.809700,0.339504
-0.748300,-0.046080,0.185900,0.391924
0.036630,-0.136900,0.333600,0.181511
0.088520,-0.149800,-0.220200,0.192352
-0.146300,-0.146600,-0.050720,0.339151
0.029720,0.054430,-0.269400,0.882792
0.435400,-0.078310,-0.067350,0.495435
0.006122,-0.157900,-0.319700,0.174062
-0.221200,-0.086070,-0.056830,0.405128
0.104500,-0.067270,-0.283500,0.569404
-0.007652,0.190800,0.660500,0.015508
0.227000,-0.192900,-0.221800,0.081952
-0.207400,-0.137000,-0.225600,0.364895
0.023260,0.021500,-0.827000,0.707741
-0.213100,-0.147100,-0.136700,0.405128
-0.014770,-0.121100,0.448000,0.000000
-0.073000,0.032170,-0.061960,0.831918
0.259000,-0.123100,0.022360,0.382273
-0.070490,-0.133400,-0.693000,0.162356
-0.252700,-0.198800,-0.294000,0.264807
0.819500,-0.036950,0.143800,0.491437
-0.421100,-0.081350,-0.062000,0.700557
0.006344,0.270300,0.746800,0.069149
-0.083320,0.022340,0.069880,1.000000
0.258500,-0.199600,-0.289500,0.081952
0.091000,-0.070000,-0.760400,0.175814
-0.476500,-0.069970,0.108400,0.755478
0.043580,-0.009763,0.712300,0.000000
0.144300,0.044610,0.723100,0.000000
0.209900,-0.111300,-0.228500,0.443722
-0.027980,-0.157700,-0.435400,0.376568
0.057170,0.032330,0.619600,0.095059
-0.045140,0.055730,0.370500,0.325506
-0.008773,0.122300,0.649900,0.000000
0.090230,-0.120400,-0.024050,0.399094
0.037750,-0.063400,-0.944800,0.608736
-0.100200,-0.090540,-0.550700,0.518766
-0.098530,-0.004624,0.338800,0.459012
0.021430,0.013390,0.782900,0.000000
0.007455,0.206700,0.723700,0.003025
-0.064370,0.034440,-0.499700,0.752635
-0.004702,-0.124200,-0.942300,0.278792
0.364800,-0.076210,0.032730,0.528117
0.301800,-0.114400,-0.264000,0.394511
0.042600,-0.145200,0.202100,0.239500
-0.054360,-0.019190,0.675300,0.000000
-0.109200,-0.209200,-0.066240,0.170250
0.422100,-0.072280,0.069820,0.528117
-0.044770,-0.153800,-0.635500,0.098435
-0.098700,-0.125600,0.001302,0.339151
-0.100600,-0.011930,-0.019780,0.643948
0.073740,0.032050,-0.012740,0.796832
0.305600,-0.077700,-0.093180,0.479023
-0.030550,-0.093180,0.553900,0.027043
0.104200,-0.025670,0.275500,0.396857
0.078810,0.041800,0.680200,0.095059
-0.052480,-0.022860,-0.876000,0.497110
-0.066610,-0.159400,-0.225400,0.228105
0.098480,-0.005228,0.048780,0.687035
-0.142000,0.052500,0.787000,0.148207
-0.004083,0.301600,0.802900,0.069149
0.011120,-0.161500,-0.747500,0.146599
0.063210,-0.051910,-0.878000,0.409713
0.180500,-0.087960,-0.082710,0.366734
0.062780,0.038360,0.826500,0.000000
0.259000,-0.082920,-0.045680,0.382273
0.490000,-0.067030,-0.036780,0.495435
0.062740,-0.140200,-0.705300,0.175814
0.029100,-0.109200,0.499400,0.000000
-0.062710,0.037240,-0.367800,0.809387
0.034310,0.059210,0.268500,0.440925
-0.031520,-0.168100,-0.850100,0.146599
-0.358000,-0.106600,0.104000,0.408655
-0.579300,-0.064340,0.069760,0.755478
0.102200,-0.076360,-0.156900,0.620388
-0.294900,-0.079590,-0.046230,0.408655
0.101100,-0.012600,0.341900,0.396857
-0.029380,-0.158300,-0.514200,0.200937
0.090700,-0.074720,0.401400,0.083130
0.364100,-0.087080,-0.040370,0.528117
0.166000,-0.210000,-0.024820,0.000000
0.055810,0.039790,-0.512000,0.816215
0.041490,-0.154400,-0.541900,0.122390
0.179900,0.047680,0.829400,0.000000
0.127600,0.050300,0.792200,0.000000
0.052900,-0.160800,0.002024,0.287145
-0.287300,-0.107500,-0.167700,0.499362
-0.099410,-0.073470,-0.669100,0.441877
-0.081200,-0.123100,-0.424100,0.376568
-0.252900,-0.197600,-0.141600,0.305726
0.088450,0.015840,0.113100,0.712927
0.243700,-0.136500,-0.151600,0.112436
-0.103800,-0.089030,-0.135700,0.688029
-0.311500,-0.128600,-0.262300,0.305726
-0.099250,-0.084540,0.078650,0.643948
0.070650,0.039080,0.358100,0.440925
-0.085860,0.019800,0.143700,0.764249
-0.686900,-0.045610,0.081970,0.657223
0.066330,0.034810,-0.311600,0.882792
-0.079340,-0.105700,0.340300,0.090374
-0.300700,0.069030,0.905200,0.339504
0.038570,0.053780,-0.076020,0.909730
-0.003097,0.359600,0.834500,0.069149
-0.094760,-0.002919,-0.573600,0.752635
-0.047590,0.037650,-0.673600,0.889593
-0.143400,-0.120000,-0.174700,0.409582
0.105300,-0.036010,-0.061980,0.796832
0.291000,-0.085820,0.053610,0.382273
-0.097230,-0.000050,0.280800,0.459012
-0.102000,-0.020950,-0.452200,0.752635
0.105700,-0.035950,0.196400,0.578594
0.074070,-0.130600,-0.431200,0.322950
-0.043790,0.053950,0.170100,0.608593
-0.226400,-0.091120,0.032700,0.339151
0.143100,-0.098180,0.032600,0.399094
-0.029900,0.060790,0.265000,0.608593
-0.089340,-0.110900,-0.364800,0.376568
-0.081490,-0.015830,-0.773600,0.509718
0.042160,-0.153500,0.122000,0.287145
0.028030,-0.073340,0.625200,0.000000
0.005735,0.062750,0.080430,1.000000
-0.373800,-0.082980,0.027660,0.408655
0.000356,0.121600,0.549800,0.195037
0.141800,-0.093680,-0.027860,0.399094
-0.093430,0.001570,-0.399500,0.809387
0.231800,0.064260,0.813900,0.000000
-0.003720,0.111800,0.771200,0.000000
-0.004697,-0.163800,-0.062030,0.462071
-0.052000,-0.116100,-0.037790,0.462071
0.054500,0.017590,-0.780400,0.636756
-0.270700,-0.121000,0.050220,0.408655
-0.066100,0.035710,-0.272900,0.809387
-0.100200,-0.080080,0.187600,0.462089
-0.078450,-0.009590,0.567300,0.027043
0.105100,-0.041290,-0.415300,0.569225
-0.081690,-0.098400,-0.789400,0.497110
0.103400,-0.025940,-0.214900,0.569404
0.079100,-0.125800,-0.489200,0.322950
-0.103500,-0.077690,-0.494400,0.518766
0.029120,-0.130100,0.388600,0.000000
-0.094940,-0.040260,0.450000,0.035344
0.127000,-0.124600,-0.167400,0.620388
-0.014800,0.056100,-0.404700,0.854411
-0.099960,-0.059700,0.361400,0.459012
0.310700,-0.130500,-0.187300,0.112436
-0.052450,0.036720,0.828800,0.000000
-0.514300,-0.088020,0.143300,0.755478
-0.215800,-0.184100,-0.257100,0.305726
-0.105300,-0.052390,-0.596400,0.441877
0.095550,-0.028870,-0.682700,0.709869
0.580400,-0.065050,0.043430,0.479803
-0.087250,0.010770,0.470600,0.301942
0.075780,0.028420,-0.137800,0.939165
0.227300,-0.086350,-0.161600,0.443722
0.095390,-0.142400,-0.103800,0.260055
-0.000777,0.259600,0.849800,0.069149
0.091240,-0.106600,-0.331000,0.148950
-0.194700,-0.086120,-0.120000,0.405128
0.279000,-0.096600,-0.141000,0.479023
0.000519,0.186400,0.836400,0.003025
-0.051540,-0.155000,0.101100,0.345004
0.000530,0.381700,0.776000,0.248642
-0.000879,0.061410,-0.620800,0.889593
0.207300,-0.152000,-0.193900,0.443722
-0.006952,-0.141500,-0.892000,0.278792
-0.030230,-0.148900,0.238500,0.165947
0.098050,-0.087470,0.122600,0.578594
-0.093110,-0.020470,-0.694800,0.509718
0.068660,-0.077830,0.517600,0.000000
-0.105100,-0.035130,-0.289200,0.809387
-0.284700,-0.198600,-0.190200,0.305726
0.032220,-0.164300,-0.267400,0.148950
-0.106100,-0.047300,-0.367800,0.809387
-0.042690,0.053700,0.059340,1.000000
-0.036360,-0.165200,-0.183300,0.207711
-0.030060,0.055690,-0.162100,0.831918
0.063210,-0.129100,0.275200,0.181511
-0.036350,-0.164300,-0.267400,0.228105
0.016300,-0.161400,-0.631600,0.098435
0.021670,-0.165200,-0.178000,0.207711
-0.452700,-0.068110,0.059820,0.700557
0.020950,0.055920,-0.325600,0.882792
0.077820,0.020450,-0.561500,0.816215
-0.057900,-0.146500,-0.585800,0.441877
0.095480,-0.003306,-0.381900,0.569225
0.531100,-0.069230,0.077850,0.479803
-0.028350,0.011600,0.759800,0.000000
0.094300,-0.099380,-0.615600,0.315301
0.102600,-0.026180,-0.478600,0.816215
-0.028090,0.055060,0.644500,0.071267
0.067180,0.041720,0.419600,0.273788
0.301500,-0.188700,-0.172500,0.112436
-0.009976,-0.156500,-0.805500,0.146599
0.094220,-0.088890,0.290800,0.181511
-0.501600,-0.061450,0.011370,0.755478
-0.267100,-0.115600,-0.068610,0.405128
0.095790,-0.002615,-0.280500,0.569404
-0.005116,0.160500,0.756700,0.003025
-0.007650,0.090660,0.697300,0.000000
-0.097870,-0.093730,-0.272800,0.409582
0.076880,0.025500,0.517700,0.083130
0.226100,-0.179300,-0.322500,0.081952
-0.087970,-0.102700,0.264100,0.165947
-0.270000,-0.131500,-0.127000,0.499362
-0.074310,-0.132300,-0.540200,0.518766
0.232700,-0.105600,-0.272800,0.081952
-0.279000,-0.084420,0.017070,0.408655
-0.310300,-0.128600,-0.206800,0.499362
-0.052450,-0.140500,0.178800,0.462089
0.000526,0.061940,0.027700,0.909730
0.110300,-0.111100,-0.260500,0.148950
0.030310,0.047030,0.714100,0.000000
0.691500,-0.047460,0.154200,0.475712
-0.046960,-0.156000,-0.315300,0.228105
0.105200,-0.062170,-0.346800,0.569225
0.094420,-0.009799,0.454800,0.083130
0.043160,0.037100,-0.708700,0.889593
0.045010,0.054290,0.189400,0.712927
0.080830,-0.074870,0.470300,0.083130
-0.098050,-0.135700,-0.120000,0.170250
-0.117600,-0.186400,-0.024080,0.339151
-0.072150,-0.060610,0.543100,0.027043
0.001881,0.297000,0.706400,0.203105
0.104700,-0.067370,-0.526100,0.816215
-0.268600,-0.146400,-0.283900,0.629454
-0.025060,0.043870,-0.716100,0.790779
-0.532200,-0.067200,0.096200,0.755478
-0.104700,-0.029470,0.092180,0.643948
0.272700,-0.200000,-0.236000,0.042219
-0.721800,-0.050130,0.138400,0.657223
0.041370,0.050860,-0.220200,0.882792
0.015800,0.069720,0.525100,0.188999
-0.120600,-0.102500,0.037460,0.339151
-0.079100,0.023800,-0.204400,0.688029
-0.067340,0.036610,-0.109400,0.831918
0.770400,-0.045270,0.164700,0.491437
-0.209600,-0.111700,-0.266700,0.364895
0.083860,-0.142600,0.101400,0.287145
-0.026260,0.052850,-0.462300,0.889827
-0.089390,0.046390,0.734300,0.148207
-0.048420,0.043710,-0.547100,0.889827
-0.004456,-0.041440,-0.943800,0.608736
-0.047330,0.052790,0.217500,0.608593
0.007047,0.059990,0.790200,0.000000
-0.365400,0.077450,0.875000,0.339504
0.084390,0.022270,0.161300,0.712927
-0.258100,-0.200800,-0.241400,0.305726
-0.106000,-0.046660,-0.225500,0.688029
0.627900,-0.058940,0.111900,0.475712
-0.024490,0.010240,-0.857000,0.707741
0.029510,-0.176600,-0.788400,0.146599
-0.329800,-0.077770,0.003082,0.408655
-0.047190,0.048260,0.581200,0.071267
0.088980,-0.099850,-0.715800,0.175814
0.464900,-0.069380,0.096070,0.479803
-0.095020,0.002995,0.027690,0.643948
0.090640,-0.101200,0.196400,0.578594
0.148400,-0.194100,-0.067080,0.000000
0.062250,-0.054430,0.591100,0.000000
-0.009533,-0.141600,0.329100,0.090374
-0.168200,-0.109100,-0.067350,0.339151
0.034210,-0.157600,-0.588900,0.122390
0.139800,-0.121000,-0.122900,0.620388
0.099350,-0.109800,0.022390,0.399094
-0.030110,-0.159700,-0.726300,0.162356
0.041700,0.041900,-0.641000,0.889593
0.594800,-0.059710,0.144900,0.475712
-0.104900,-0.062170,-0.003524,0.643948
-0.030340,0.056930,-0.019760,0.909730
0.342200,0.075870,0.915500,0.210602
0.121300,-0.190000,-0.022750,0.399094
0.056340,0.040200,-0.420600,0.854411
0.332900,0.073730,0.851200,0.210602
0.297600,-0.118600,-0.316000,0.394511
-0.101100,-0.126600,-0.216900,0.409582
0.264300,-0.123600,-0.025090,0.382273
-0.018610,-0.193900,-0.779200,0.146599
0.044430,-0.132200,-0.857700,0.151609
-0.102200,-0.015580,0.180600,0.764249
0.183400,-0.111200,-0.043670,0.366734
-0.004676,0.063490,0.138400,1.000000
-0.101600,-0.138900,-0.047260,0.339151
-0.311900,-0.077780,-0.089200,0.499362
0.267000,-0.119100,-0.072830,0.382273
-0.015120,-0.109400,0.508800,0.027043
-0.004521,0.054730,-0.568200,0.889827
-0.065100,0.028970,-0.631400,0.889593
-0.059400,-0.127700,-0.819300,0.146599
0.044410,-0.011200,-0.873800,0.707741
0.733700,-0.041910,0.138400,0.475712
-0.221100,0.063060,0.808200,0.254207
0.201100,-0.085740,-0.125300,0.443722
-0.066530,0.041930,0.412600,0.301942
0.269300,0.061120,0.866000,0.000000
0.501900,-0.072810,0.006786,0.495435
-0.790200,-0.043340,0.170000,0.391924
0.212800,-0.094140,0.039820,0.366734
0.304000,-0.186500,-0.272800,0.042219
-0.037640,-0.019430,0.718200,0.000000
-0.054010,-0.110900,0.429700,0.035344
-0.161700,-0.183800,-0.070870,0.339151
0.243500,-0.086670,-0.004194,0.382273
-0.017390,-0.073210,0.637600,0.000000
-0.098420,-0.093930,-0.452700,0.518766
0.077180,0.031430,0.256200,0.440925
0.220400,-0.168700,-0.132900,0.112436
-0.052840,-0.162400,-0.127100,0.170250
0.009342,-0.163300,-0.020690,0.462071
0.264000,-0.165000,-0.125500,0.112436
0.078580,-0.123200,-0.668400,0.315301
0.078440,-0.125300,-0.373100,0.322950
-0.065940,0.035320,-0.319900,0.809387
-0.093230,-0.036110,-0.736900,0.509718
0.000580,-0.151800,0.191200,0.239500
-0.105700,-0.042730,-0.547600,0.752635
0.174200,-0.106300,-0.204300,0.443722
-0.000348,-0.183400,0.101900,0.345004
-0.674600,-0.047470,0.127800,0.657223
-0.234800,-0.118200,-0.322500,0.452337
-0.612600,-0.056510,0.147400,0.657223
0.264200,-0.202600,-0.193700,0.112436
-0.042090,0.040350,0.723700,0.000000
-0.225700,-0.178500,-0.322500,0.264807
-0.283600,-0.187800,-0.322100,0.629454
-0.395300,-0.070740,-0.009333,0.700557
0.080690,0.018730,-0.480300,0.816215
0.080020,0.032520,0.787400,0.000000
-0.250300,-0.085470,-0.190300,0.499362
-0.232600,-0.109000,-0.140800,0.405128
0.100400,-0.082390,-0.040990,0.399094
-0.388500,-0.078970,-0.091190,0.702230
-0.065320,-0.019650,0.628200,0.071267
0.013510,0.073920,0.455100,0.188999
-0.358900,-0.107200,0.059470,0.408655
0.081930,-0.021270,-0.778700,0.636756
0.104200,-0.025730,0.085690,0.687035
0.000346,0.357000,0.877500,0.069149
0.074880,-0.131400,-0.583600,0.122390
0.078080,0.009679,-0.678300,0.709869
-0.031070,-0.162500,0.043490,0.345004
0.016230,-0.160000,-0.505000,0.200937
0.101400,-0.050480,0.368300,0.083130
0.187800,0.053280,0.872200,0.000000
0.000521,0.065500,0.296700,0.440925
-0.105600,-0.088220,-0.178000,0.688029
0.005822,0.059230,-0.198800,0.939165
-0.042450,0.032080,-0.752800,0.790779
0.090620,-0.146700,-0.057160,0.260055
-0.026140,0.053370,0.686700,0.000000
0.049870,-0.137700,-0.815700,0.146599
-0.205200,-0.089320,-0.014580,0.339151
0.026360,-0.100900,-0.960200,0.151609
-0.005229,0.214300,0.763100,0.003025
0.010590,0.095910,0.623600,0.000000
0.056640,0.006010,0.675700,0.000000
-0.066550,-0.062300,-0.873700,0.497110
0.000580,-0.088040,0.587800,0.000000
0.005695,0.000954,0.819700,0.000000
-0.017990,0.059020,-0.061930,0.909730
0.004375,0.180400,0.792300,0.003025
-0.020670,0.063630,0.544600,0.071267
0.105100,-0.062160,-0.236000,0.569404
0.105000,-0.062120,-0.114700,0.620388
-0.045330,-0.114700,-0.901100,0.278792
-0.131600,-0.105000,-0.028840,0.339151
-0.081870,0.016240,0.512900,0.301942
0.061510,-0.119000,0.364800,0.181511
-0.024080,0.054700,-0.351300,0.854411
-0.009899,0.058410,-0.257100,0.882792
-0.168400,-0.087310,-0.162200,0.405128
0.047250,-0.154200,-0.325200,0.174062
-0.084920,0.013470,-0.536600,0.752635
-0.009971,-0.158800,-0.394300,0.174062
-0.091550,0.043770,0.816500,0.000000
-0.533200,-0.068320,-0.014640,0.783630
-0.448000,-0.065840,-0.025060,0.700557
-0.099990,-0.007277,0.238600,0.608593
0.327800,-0.076060,-0.056760,0.479023
-0.191500,-0.114000,0.017240,0.339151
-0.073050,-0.153400,-0.021180,0.462071
0.016400,-0.164300,-0.104200,0.462071
0.101700,-0.083350,-0.573600,0.315301
0.338600,-0.081760,0.063930,0.528117
-0.031820,-0.096220,-0.955300,0.278792
-0.030580,0.062820,0.497000,0.301942
-0.009966,-0.159700,-0.473400,0.200937
-0.342500,-0.075290,-0.062010,0.702230
0.057160,0.046500,0.101500,0.947878
0.227100,-0.192700,-0.264100,0.081952
0.096920,-0.001618,-0.010990,0.796832
0.401500,-0.069760,-0.046160,0.495435
-0.085050,-0.059550,0.493200,0.027043
-0.050870,-0.149400,-0.468100,0.200937
-0.063180,-0.115000,0.376500,0.090374
0.154800,0.054710,0.761100,0.000000
-0.299700,-0.082660,-0.133000,0.499362
-0.125500,-0.116500,-0.078420,0.339151
-0.084270,0.023270,0.364700,0.325506
0.228600,-0.135300,-0.304500,0.081952
-0.290500,-0.115700,-0.321000,0.629454
-0.030100,0.061420,0.323000,0.325506
0.034830,0.054660,-0.116400,0.939165
-0.009700,0.031210,-0.805500,0.790779
-0.297400,-0.190700,-0.281600,0.305726
0.142600,-0.115700,-0.067790,0.366734
0.102500,-0.071870,0.159500,0.578594
-0.183500,0.046590,0.797500,0.254207
-0.105900,-0.047160,-0.040880,0.643948
-0.210400,-0.134100,-0.185600,0.364895
-0.048090,-0.130900,0.342600,0.090374
-0.182700,-0.096550,-0.206000,0.364895
-0.004527,0.264700,0.787100,0.069149
0.021670,-0.162700,0.027670,0.287145
0.270200,-0.134800,-0.277900,0.081952
0.106000,-0.041190,0.238600,0.396857
-0.000946,0.096010,0.807900,0.000000
0.543900,-0.061970,0.117900,0.479803
-0.281600,0.069920,0.863900,0.339504
0.523000,-0.060000,0.038140,0.479803
-0.231500,-0.105400,-0.224100,0.364895
0.068450,-0.119500,0.317400,0.181511
0.148200,-0.088490,-0.151600,0.620388
-0.100300,-0.012780,-0.199100,0.688029
0.095280,-0.100000,-0.447000,0.322950
-0.108700,0.042560,0.699900,0.148207
0.677500,-0.052310,0.058980,0.475712
0.008985,0.153900,0.634100,0.015508
0.051870,0.051220,0.228100,0.712927
-0.077490,-0.083300,0.452600,0.035344
-0.590600,-0.055700,0.106500,0.755478
-0.035640,-0.033450,-0.910000,0.497110
-0.160800,-0.178500,-0.030420,0.339151
0.206700,-0.162300,-0.236000,0.081952
